customer_id,transdate,date_diff,cum_custage,order_rank,prodage,profit,cum_profit,att_name_att_value,channel_(none),channel_(not set),channel_bingppc,channel_cpc,channel_cse,channel_datafeed,channel_email,channel_free,channel_googleppc,channel_invoicelinks,channel_orderconfirmation,channel_organic,channel_ppc,channel_quotelinks,channel_referral,channel_shippingconfirmation,channel_social,channel_unknown
1,2016-12-23 00:00:00.0,6,1814,786,4602.8,24.85,10311.64,,,,,,,,,,,,,,,,,,,100.0
1,2016-12-29 00:00:00.0,,1820,787,2101.0,6.3,10317.94,,,,,,,,,,,,,,,,,,,100.0
100000,2016-12-02 00:00:00.0,,0,1,1795.0,2005.18,2005.18,,,,,,,,,,,,,,,,,,,100.0
100008,2012-01-09 00:00:00.0,14,0,1,2095.0,24.15,24.15,,,,,,,,,,,,,,,,,,,100.0
100008,2012-01-23 00:00:00.0,1,14,2,2098.0,,24.15,,,,,,,,,,,,,,,,,,,100.0
100008,2012-01-24 00:00:00.0,2,15,3,4186.0,,24.15,,,,,,,,,,,,,,,,,,,100.0
100008,2012-01-26 00:00:00.0,13,17,4,4200.0,124.52,148.67,,,,,,,,,,,,,,,,,,,100.0
100008,2012-02-08 00:00:00.0,23,30,5,2099.0,37.73,186.4,,,,,,,,,,,,,,,,,,,100.0
100008,2012-03-02 00:00:00.0,20,53,6,2095.0,52.3,238.7,,,,,,,,,,,,,,,,,,,100.0
100008,2012-03-22 00:00:00.0,12,73,7,2101.0,9.31,248.01,,,,,,,,,,,,,,,,,,,100.0
100008,2012-04-03 00:00:00.0,10,85,8,2101.0,2.32,250.33,,,,,,,,,,,,,,,,,,,100.0
100008,2012-04-13 00:00:00.0,17,95,9,42020.0,,250.33,,,,,,,,,,,,,,,,,,,100.0
100008,2012-04-30 00:00:00.0,9,112,10,2098.0,,250.33,,,,,,,,,,,,,,,,,,,100.0
100008,2012-05-09 00:00:00.0,1,121,11,8380.0,28.16,278.49,,,,,,,,,,,,,,,,,,,100.0
100008,2012-05-10 00:00:00.0,21,122,12,2046.0,,278.49,,,,,,,,,,,,,,,,,,,100.0
100008,2012-05-31 00:00:00.0,8,143,13,42020.0,,278.49,,,,,,,,,,,,,,,,,,,100.0
100008,2012-06-08 00:00:00.0,12,151,14,2095.0,26.15,304.64,,,,,,,,,,,,,,,,,,,100.0
100008,2012-06-20 00:00:00.0,27,163,15,4117.5,43.53,348.17,,,,,,,,,,,,,,,,,,,100.0
100008,2012-07-17 00:00:00.0,2,190,16,10475.0,57.38,405.55,,,,,,,,,,,,,,,,,,,100.0
100008,2012-07-19 00:00:00.0,26,192,17,2355.25,68.62,474.17,,,,,,,,,,,,,,,,,,,100.0
100008,2012-08-14 00:00:00.0,1,218,18,6303.0,36.24,510.41,,,,,,,,,,,,,,,,,,,100.0
100008,2012-08-15 00:00:00.0,6,219,19,15368.66667,119.52,629.93,,,,,,,,,,,,,,,,,,,100.0
100008,2012-08-21 00:00:00.0,24,225,20,1954.66667,59.9,689.83,,,,,,,,,,,,,,,,,,,100.0
100008,2012-09-14 00:00:00.0,3,249,21,1932.0,15.6,705.43,,,,,,,,,,,,,,,,,,,100.0
100008,2012-09-17 00:00:00.0,3,252,22,25188.0,33.96,739.39,,,,,,,,,,,,,,,,,,,100.0
100008,2012-09-20 00:00:00.0,12,255,23,8392.0,36.96,776.35,,,,,,,,,,,,,,,,,,,100.0
100008,2012-10-02 00:00:00.0,30,267,24,1932.0,15.6,791.95,,,,,,,,,,,,,,,,,,,100.0
100008,2012-11-01 00:00:00.0,56,297,25,1966.0,22.15,814.1,,,,,,,,,,,,,,,,,,,100.0
100008,2012-12-27 00:00:00.0,41,353,26,42020.0,,814.1,,,,,,,,,,,,,,,,,,,100.0
100008,2013-02-06 00:00:00.0,33,394,27,6303.0,30.93,845.03,,,,,,,,,,,,,,,,,,,100.0
100008,2013-03-11 00:00:00.0,2,427,28,1932.0,15.6,860.63,,,,,,,,,,,,,,,,,,,100.0
100008,2013-03-13 00:00:00.0,26,429,29,4190.0,14.08,874.71,,,,,,,,,,,,,,,,,,,100.0
100008,2013-04-08 00:00:00.0,24,455,30,16209.5,172.95,1047.66,,,,,,,,,,,,,,,,,,,100.0
100008,2013-05-02 00:00:00.0,21,479,31,3142.5,91.59,1139.25,,,,,,,,,,,,,,,,,,,100.0
100008,2013-05-23 00:00:00.0,57,500,32,4190.0,55.3,1194.55,,,,,,,,,,,,,,,,,,,100.0
100008,2013-07-19 00:00:00.0,4,557,33,16808.0,75.68,1270.23,,,,,,,,,,,,,,,,,,,100.0
100008,2013-07-23 00:00:00.0,6,561,34,8404.0,18.2,1288.43,,,,,,,,,,,,,,,,,,,100.0
100008,2013-07-29 00:00:00.0,24,567,35,2095.0,27.65,1316.08,,,,,,,,,,,,,,,,,,,100.0
100008,2013-08-22 00:00:00.0,5,591,36,3940.66667,32.83,1348.91,,,,,,,,,,,,,,,,,,,100.0
100008,2013-08-27 00:00:00.0,1,596,37,42020.0,,1348.91,,,,,,,,,,,,,,,,,,,100.0
100008,2013-08-28 00:00:00.0,12,597,38,7477.83333,158.56,1507.47,,,,,,,,,,,,,,,,,,,100.0
100008,2013-09-09 00:00:00.0,23,609,39,6781.0,174.76,1682.23,,,,,,,,,,,,,,,,,,,100.0
100008,2013-10-02 00:00:00.0,50,632,40,10505.0,11.6,1693.83,,,,,,,,,,,,,,,,,,,100.0
100008,2013-11-21 00:00:00.0,13,682,41,1956.5,55.3,1749.13,,,,,,,,,,,,,,,,,,,100.0
100008,2013-12-04 00:00:00.0,2,695,42,20880.0,309.3,2058.43,,,,,,,,,,,,,,,,,,,100.0
100008,2013-12-06 00:00:00.0,5,697,43,20950.0,93.7,2152.13,,,,,,,,,,,,,,,,,,,100.0
100008,2013-12-11 00:00:00.0,15,702,44,15747.5,62.5,2214.63,,,,,,,,,,,,,,,,,,,100.0
100008,2013-12-26 00:00:00.0,13,717,45,25188.0,32.28,2246.91,,,,,,,,,,,,,,,,,,,100.0
100008,2014-01-08 00:00:00.0,37,730,46,25188.0,78.12,2325.03,,,,,,,,,,,,,,,,,,,100.0
100008,2014-02-14 00:00:00.0,12,767,47,28855.5,242.45,2567.48,,,,,,,,,,,,,,,,,,,100.0
100008,2014-02-26 00:00:00.0,2,779,48,4198.0,61.32,2628.8,,,,,,,,,,,,,,,,,,,100.0
100008,2014-02-28 00:00:00.0,11,781,49,23111.0,224.94,2853.74,,,,,,,,,,,,,,,,,,,100.0
100008,2014-03-11 00:00:00.0,15,792,50,8380.0,111.96,2965.7,,,,,,,,,,,,,,,,,,,100.0
100008,2014-03-26 00:00:00.0,14,807,51,9091.33333,110.99,3076.69,,,,,,,,,,,,,,,,,,,100.0
100008,2014-04-09 00:00:00.0,19,821,52,2099.0,36.0,3112.69,,,,,,,,,,,,,,,,,,,100.0
100008,2014-04-28 00:00:00.0,31,840,53,15722.5,86.6,3199.29,,,,,,,,,,,,,,,,,,,100.0
100008,2014-05-29 00:00:00.0,4,871,54,3004.0,88.65,3287.94,,,,,,,,,,,,,,,,,,,100.0
100008,2014-06-02 00:00:00.0,1,875,55,1528.0,,3287.94,,,,,,,,,,,,,,,,,,,100.0
100008,2014-06-03 00:00:00.0,16,876,56,10505.0,60.4,3348.34,,,,,,,,,,,,,,,,,,,100.0
100008,2014-06-19 00:00:00.0,1,892,57,16808.0,20.16,3368.5,,,,,,,,,,,,,,,,,,,100.0
100008,2014-06-20 00:00:00.0,13,893,58,11554.5,61.2,3429.7,,,,,,,,,,,,,,,,,,,100.0
100008,2014-07-03 00:00:00.0,14,906,59,12558.0,58.26,3487.96,,,,,,,,,,,,,,,,,,,100.0
100008,2014-07-17 00:00:00.0,28,920,60,2092.0,66.0,3553.96,,,,,,,,,,,,,,,,,,,100.0
100008,2014-08-14 00:00:00.0,6,948,61,12546.0,146.34,3700.3,,,,,,,,,,,,,,,,,,,100.0
100008,2014-08-20 00:00:00.0,29,954,62,12546.0,146.34,3846.64,,,,,,,,,,,,,,,,,,,100.0
100008,2014-09-18 00:00:00.0,1,983,63,2095.0,,3846.64,,,,,,,,,,,,,,,,,,,100.0
100008,2014-09-19 00:00:00.0,4,984,64,9245.0,50.07,3896.71,,,,,,,,,,,,,,,,,,,100.0
100008,2014-09-23 00:00:00.0,3,988,65,50376.0,93.84,3990.55,,,,,,,,,,,,,,,,,,,100.0
100008,2014-09-26 00:00:00.0,33,991,66,7421.0,214.06,4204.61,,,,,,,,,,,,,,,,,,,100.0
100008,2014-10-29 00:00:00.0,2,1024,67,2095.0,,4204.61,,,,,,,,,,,,,,,,,,,100.0
100008,2014-10-31 00:00:00.0,17,1026,68,8380.0,115.32,4319.93,,,,,,,,,,,,,,,,,,,100.0
100008,2014-11-17 00:00:00.0,2,1043,69,-4190.0,-59.1,4260.83,,,,,,,,,,,,,,,,,,,100.0
100008,2014-11-19 00:00:00.0,48,1045,70,3932.0,59.1,4319.93,,,,,,,,,,,,,,,,,,,100.0
100008,2015-01-06 00:00:00.0,23,1093,71,8404.0,33.6,4353.53,,,,,,,,,,,,,,,,,,,100.0
100008,2015-01-29 00:00:00.0,13,1116,72,19589.0,140.1,4493.63,,,,,,,,,,,,,,,,,,,100.0
100008,2015-02-11 00:00:00.0,43,1129,73,25188.0,65.64,4559.27,,,,,,,,,,,,,,,,,,,100.0
100008,2015-03-26 00:00:00.0,174,1172,74,14270.0,309.74,4869.01,,,,,,,,,,,,,,,,,,,100.0
100008,2015-09-16 00:00:00.0,2,1346,75,1966.0,29.55,4898.56,,,,,,,,,,,,,,,,,,,100.0
100008,2015-09-18 00:00:00.0,4,1348,76,2095.0,7.44,4906.0,,,,,,,,,,,,,,,,,,,100.0
100008,2015-09-22 00:00:00.0,23,1352,77,743.0,453.21,5359.21,,,,,,,,,,,,,,,,,,,100.0
100008,2015-10-15 00:00:00.0,21,1375,78,12564.0,21.18,5380.39,,,,,,,,,,,,,,,,,,,100.0
100008,2015-11-05 00:00:00.0,7,1396,79,2095.0,,5380.39,,,,,,,,,,,,,,,,,,,100.0
100008,2015-11-12 00:00:00.0,19,1403,80,3932.0,59.1,5439.49,,,,,,,,,,,,,,,,,,,100.0
100008,2015-12-01 00:00:00.0,108,1422,81,27880.0,22.2,5461.69,,,,,,,,,,,,,,,,,,,100.0
100008,2016-03-18 00:00:00.0,6,1530,82,1204.0,,5461.69,,,,,,,,,,,,,,,,,,,100.0
100008,2016-03-24 00:00:00.0,60,1536,83,4190.0,18.42,5480.11,,,,,,,,,,,,,,,,,,,100.0
100008,2016-05-23 00:00:00.0,1,1596,84,3932.0,56.7,5536.81,,,,,,,,,,,,,,,,,,,100.0
100008,2016-05-24 00:00:00.0,10,1597,85,12594.0,33.06,5569.87,,,,,,,,,,,,,,,,,,,100.0
100008,2016-06-03 00:00:00.0,19,1607,86,12594.0,24.6,5594.47,,,,,,,,,,,,,,,,,,,100.0
100008,2016-06-22 00:00:00.0,28,1626,87,25188.0,49.2,5643.67,,,,,,,,,,,,,,,,,,,100.0
100008,2016-07-20 00:00:00.0,7,1654,88,4198.0,61.32,5704.99,,,,,,,,,,,,,,,,,,,100.0
100008,2016-07-27 00:00:00.0,13,1661,89,4190.0,18.42,5723.41,,,,,,,,,,,,,,,,,,,100.0
100008,2016-08-09 00:00:00.0,38,1674,90,20222.0,39.38,5762.79,,,,,,,,,,,,,,,,,,,100.0
100008,2016-09-16 00:00:00.0,55,1712,91,2066.0,27.68,5790.47,,,,,,,,,,,,,,,,,,,100.0
100008,2016-11-10 00:00:00.0,8,1767,92,3932.0,56.7,5847.17,,,,,,,,,,,,,,,,,,,100.0
100008,2016-11-18 00:00:00.0,34,1775,93,640.0,75.36,5922.53,,,,,,,,,,,,,,,,,,,100.0
100008,2016-12-22 00:00:00.0,66,1809,94,27880.0,44.4,5966.93,,,,,,,,,,,,,,,,,,,100.0
100008,2017-02-26 00:00:00.0,31,1875,95,3932.0,56.7,6023.63,,,,,,,,,,,,,,,,,,,100.0
100008,2017-03-29 00:00:00.0,6,1906,96,14643.0,185.76,6209.39,,,,,,,,,,,,,,,,,,,100.0
100008,2017-04-04 00:00:00.0,23,1912,97,1202.0,,6209.39,,,,,,,,,,,,,,,,,,,100.0
100008,2017-04-27 00:00:00.0,48,1935,98,0.0,,6209.39,,,,,,,,,,,,,,,,,,,100.0
100008,2017-06-14 00:00:00.0,7,1983,99,58260.0,49.2,6258.59,,,,,,,,,,,,,,,,,,,100.0
100008,2017-06-21 00:00:00.0,36,1990,100,25188.0,60.0,6318.59,,,,,,,,,,,,,,,,,,,100.0
100008,2017-07-27 00:00:00.0,1,2026,101,2099.0,30.66,6349.25,,,,,,,,,,,,,,,,,,,100.0
100008,2017-07-28 00:00:00.0,20,2027,102,136.0,91.76,6441.01,,,,,,,,,,,,,,,,,,,100.0
100008,2017-08-17 00:00:00.0,34,2047,103,35604.0,36.72,6477.73,,,,,,,,,,,,,,,,,,,100.0
100008,2017-09-20 00:00:00.0,,2081,104,12520.0,271.39,6749.12,,,,,,,,,,,,,,,,,,,100.0
100013,2013-09-04 00:00:00.0,631,0,1,2099.0,3.52,3.52,,,,,,,,,,,,,,,,,,,100.0
100013,2015-05-28 00:00:00.0,32,631,2,4198.0,7.04,10.56,,,,,,,,,,,,,,,,,,,100.0
100013,2015-06-29 00:00:00.0,65,663,3,2045.0,16.42,26.98,,,,,,,,,,,,,,,,,,,100.0
100013,2015-09-02 00:00:00.0,225,728,4,1680.0,4.46,31.44,,,,,,,,,,,,,,,,,,,100.0
100013,2016-04-14 00:00:00.0,,953,5,2045.0,16.42,47.86,,,,,,,,,,,,,,,,,,,100.0
100015,2012-03-12 00:00:00.0,23,0,1,5247.125,169.56,169.56,,,,,,,,,,,,,,,,,,,100.0
100015,2012-04-04 00:00:00.0,8,23,2,2082.0,17.19,186.75,,,,,,,,,,,,,,,,,,,100.0
100015,2012-04-12 00:00:00.0,18,31,3,2094.0,32.42,219.17,,,,,,,,,,,,,,,,,,,100.0
100015,2012-04-30 00:00:00.0,2,49,4,4202.0,13.9,233.07,,,,,,,,,,,,,,,,,,,100.0
100015,2012-05-02 00:00:00.0,44,51,5,2098.0,19.96,253.03,,,,,,,,,,,,,,,,,,,100.0
100015,2012-06-15 00:00:00.0,52,95,6,2100.5,2403.42,2656.45,,,,,,,,,,,,,,,,,,,100.0
100015,2012-08-06 00:00:00.0,4,147,7,10495.0,91.95,2748.4,,,,,,,,,,,,,,,,,,,100.0
100015,2012-08-10 00:00:00.0,48,151,8,9193.5,163.51,2911.91,,,,,,,,,,,,,,,,,,,100.0
100015,2012-09-27 00:00:00.0,11,199,9,2089.25,43.38,2955.29,,,,,,,,,,,,,,,,,,,100.0
100015,2012-10-08 00:00:00.0,14,210,10,4538.8,278.66,3233.95,,,,,,,,,,,,,,,,,,,100.0
100015,2012-10-22 00:00:00.0,1,224,11,1808.0,,3233.95,,,,,,,,,,,,,,,,,,,100.0
100015,2012-10-23 00:00:00.0,27,225,12,-2098.0,-122.93,3111.02,,,,,,,,,,,,,,,,,,,100.0
100015,2012-11-19 00:00:00.0,108,252,13,3326.6,757.87,3868.89,,,,,,,,,,,,,,,,,,,100.0
100015,2013-03-07 00:00:00.0,53,360,14,3141.5,98.66,3967.55,,,,,,,,,,,,,,,,,,,100.0
100015,2013-04-29 00:00:00.0,21,413,15,7335.0,119.38,4086.93,,,,,,,,,,,,,,,,,,,100.0
100015,2013-05-20 00:00:00.0,4,434,16,8340.0,20.16,4107.09,,,,,,,,,,,,,,,,,,,100.0
100015,2013-05-24 00:00:00.0,6,438,17,2098.0,,4107.09,,,,,,,,,,,,,,,,,,,100.0
100015,2013-05-30 00:00:00.0,15,444,18,1803.0,7805.1,11912.19,,,,,,,,,,,,,,,,,,,100.0
100015,2013-06-14 00:00:00.0,10,459,19,4202.0,13.9,11926.09,,,,,,,,,,,,,,,,,,,100.0
100015,2013-06-24 00:00:00.0,35,469,20,39196.0,139.28,12065.37,,,,,,,,,,,,,,,,,,,100.0
100015,2013-07-29 00:00:00.0,59,504,21,20057.6,189.52,12254.89,,,,,,,,,,,,,,,,,,,100.0
100015,2013-09-26 00:00:00.0,15,563,22,1785.0,3700.09,15954.98,,,,,,,,,,,,,,,,,,,100.0
100015,2013-10-11 00:00:00.0,5,578,23,15154.66667,103.14,16058.12,,,,,,,,,,,,,,,,,,,100.0
100015,2013-10-16 00:00:00.0,23,583,24,4202.0,13.9,16072.02,,,,,,,,,,,,,,,,,,,100.0
100015,2013-11-08 00:00:00.0,10,606,25,8296.0,92.28,16164.3,,,,,,,,,,,,,,,,,,,100.0
100015,2013-11-18 00:00:00.0,98,616,26,8296.0,92.28,16256.58,,,,,,,,,,,,,,,,,,,100.0
100015,2014-02-24 00:00:00.0,80,714,27,1987.0,,16256.58,,,,,,,,,,,,,,,,,,,100.0
100015,2014-05-15 00:00:00.0,41,794,28,4186.0,7.3,16263.88,,,,,,,,,,,,,,,,,,,100.0
100015,2014-06-25 00:00:00.0,12,835,29,2099.0,36.0,16299.88,,,,,,,,,,,,,,,,,,,100.0
100015,2014-07-07 00:00:00.0,73,847,30,3648.0,85.98,16385.86,,,,,,,,,,,,,,,,,,,100.0
100015,2014-09-18 00:00:00.0,18,920,31,14628.0,204.32,16590.18,,,,,,,,,,,,,,,,,,,100.0
100015,2014-10-06 00:00:00.0,109,938,32,4202.0,47.26,16637.44,,,,,,,,,,,,,,,,,,,100.0
100015,2015-01-23 00:00:00.0,10,1047,33,6252.0,205.62,16843.06,,,,,,,,,,,,,,,,,,,100.0
100015,2015-02-02 00:00:00.0,3,1057,34,-6252.0,-205.62,16637.44,,,,,,,,,,,,,,,,,,,100.0
100015,2015-02-05 00:00:00.0,57,1060,35,6294.0,208.62,16846.06,,,,,,,,,,,,,,,,,,,100.0
100015,2015-04-03 00:00:00.0,34,1117,36,8810.2,150.47,16996.53,,,,,,,,,,,,,,,,,,,100.0
100015,2015-05-07 00:00:00.0,4,1151,37,1474.0,1430.82,18427.35,,,,,,,,,,,,,,,,,,,100.0
100015,2015-05-11 00:00:00.0,10,1155,38,5215.5,110.92,18538.27,,,,,,,,,,,,,,,,,,,100.0
100015,2015-05-21 00:00:00.0,102,1165,39,3145.0,35.13,18573.4,,,,,,,,,,,,,,,,,,,100.0
100015,2015-08-31 00:00:00.0,77,1267,40,4202.0,13.9,18587.3,,,,,,,,,,,,,,,,,,,100.0
100015,2015-11-16 00:00:00.0,21,1344,41,1790.0,11.52,18598.82,,,,,,,,,,,,,,,,,,,100.0
100015,2015-12-07 00:00:00.0,10,1365,42,2080.0,,18598.82,,,,,,,,,,,,,,,,,,,100.0
100015,2015-12-17 00:00:00.0,1,1375,43,2101.0,38.84,18637.66,,,,,,,,,,,,,,,,,,,100.0
100015,2015-12-18 00:00:00.0,41,1376,44,10505.0,225.2,18862.86,,,,,,,,,,,,,,,,,,,100.0
100015,2016-01-28 00:00:00.0,25,1417,45,79390.0,5.36,18868.22,,,,,,,,,,,,,,,,,,,100.0
100015,2016-02-22 00:00:00.0,9,1442,46,3151.5,100.79,18969.01,,,,,,,,,,,,,,,,,,,100.0
100015,2016-03-02 00:00:00.0,71,1451,47,2091.0,296.86,19265.87,,,,,,,,,,,,,,,,,,,100.0
100015,2016-05-12 00:00:00.0,6,1522,48,1532.0,54.73,19320.6,,,,,,,,,,,,,,,,,,,100.0
100015,2016-05-18 00:00:00.0,2,1528,49,3145.5,31.05,19351.65,,,,,,,,,,,,,,,,,,,100.0
100015,2016-05-20 00:00:00.0,47,1530,50,2077.0,,19351.65,,,,,,,,,,,,,,,,,,,100.0
100015,2016-07-06 00:00:00.0,14,1577,51,25212.0,73.32,19424.97,,,,,,,,,,,,,,,,,,,100.0
100015,2016-07-20 00:00:00.0,8,1591,52,35664.0,321.96,19746.93,,,,,,,,,,,,,,,,,,,100.0
100015,2016-07-28 00:00:00.0,28,1599,53,8348.0,36.36,19783.29,,,,,,,,,,,,,,,,,,,100.0
100015,2016-08-25 00:00:00.0,18,1627,54,18930.5,62.28,19845.57,,,,,,,,,,,,,,,,,,,100.0
100015,2016-09-12 00:00:00.0,31,1645,55,94455.5,377.09,20222.66,,,,,,,,,,,,,,,,,,,100.0
100015,2016-10-13 00:00:00.0,25,1676,56,13794.33333,184.71,20407.37,,,,,,,,,,,,,,,,,,,100.0
100015,2016-11-07 00:00:00.0,58,1701,57,72442.5,337.68,20745.05,,,,,,,,,,,,,,,,,,,100.0
100015,2017-01-04 00:00:00.0,21,1759,58,6290.0,130.86,20875.91,,,,,,,,,,,,,,,,,,,100.0
100015,2017-01-25 00:00:00.0,21,1780,59,6996.83333,186.65,21062.56,,,,,,,,,,,,,,,,,,,100.0
100015,2017-02-15 00:00:00.0,51,1801,60,24783.75,218.56,21281.12,,,,,,,,,,,,,,,,,,,100.0
100015,2017-04-07 00:00:00.0,3,1852,61,2094.0,20.27,21301.39,,,,,,,,,,,,,,,,,,,100.0
100015,2017-04-10 00:00:00.0,14,1855,62,2055.0,48.35,21349.74,,,,,,,,,,,,,,,,,,,100.0
100015,2017-04-24 00:00:00.0,3,1869,63,56707.0,99.08,21448.82,,,,,,,,,,,,,,,,,,,100.0
100015,2017-04-27 00:00:00.0,22,1872,64,3144.16667,24.73,21473.55,,,,,,,,,,,,,,,,,,,100.0
100015,2017-05-19 00:00:00.0,73,1894,65,3461.0,95.99,21569.54,,,,,,,,,,,,,,,,,,,100.0
100015,2017-07-31 00:00:00.0,4,1967,66,866.0,556.2,22125.74,,,,,,,,,,,,,,,,,,,100.0
100015,2017-08-04 00:00:00.0,24,1971,67,2092.0,1698.82,23824.56,,,,,,,,,,,,,,,,,,,100.0
100015,2017-08-28 00:00:00.0,23,1995,68,4174.0,59.64,23884.2,,,,,,,,,,,,,,,,,,,100.0
100015,2017-09-20 00:00:00.0,,2018,69,2066.0,42.96,23927.16,,,,,,,,,,,,,,,,,,,100.0
100020,2012-08-03 00:00:00.0,33,0,1,2046.0,,,,,,,,,,,,,,,,,,,,,100.0
100020,2012-09-05 00:00:00.0,1275,33,2,5557.95,233.4,233.4,,,,,,,,,,,,,,,,,,,100.0
100020,2016-03-03 00:00:00.0,,1308,3,51890.0,37.61,271.01,,,,,,,,,,,,,,,,,,,100.0
100045,2012-02-07 00:00:00.0,80,0,1,11188.61905,613.72,613.72,,,,,,,,,,,,,,,,,,,100.0
100045,2012-04-27 00:00:00.0,130,80,2,42683.0,280.18,893.9,,,,,,,,,,,,,,,,,,,100.0
100045,2012-09-04 00:00:00.0,22,210,3,18022.85714,963.55,1857.45,,,,,,,,,,,,,,,,,,,100.0
100045,2012-09-26 00:00:00.0,224,232,4,11576.14286,953.73,2811.18,,,,,,,,,,,,,,,,,,,100.0
100045,2013-05-08 00:00:00.0,2,456,5,12519.33333,286.28,3097.46,,,,,,,,,,,,,,,,,,,100.0
100045,2013-05-10 00:00:00.0,126,458,6,5281.07692,379.7,3477.16,,,,,,,,,,,,,,,,,,,100.0
100045,2013-09-13 00:00:00.0,10,584,7,1482.0,,3477.16,,,,,,,,,,,,,,,,,,,100.0
100045,2013-09-23 00:00:00.0,269,594,8,6279.0,669.3,4146.46,,,,,,,,,,,,,,,,,,,100.0
100045,2014-06-19 00:00:00.0,426,863,9,2080.5,561.16,4707.62,,,,,,,,,,,,,,,,,,,100.0
100045,2015-08-19 00:00:00.0,6,1289,10,777.0,33.07,4740.69,,,,,,,,,,,,,,,,,,,100.0
100045,2015-08-25 00:00:00.0,3,1295,11,5324.25,684.18,5424.87,,,,,,,,,,,,,,,,,,,100.0
100045,2015-08-28 00:00:00.0,14,1298,12,6895.9,1222.63,6647.5,,,,,,,,,,,,,,,,,,,100.0
100045,2015-09-11 00:00:00.0,13,1312,13,1204.0,,6647.5,,,,,,,,,,,,,,,,,,,100.0
100045,2015-09-24 00:00:00.0,561,1325,14,1680.66667,2589.0,9236.5,,,,,,,,,,,,,,,,,,,100.0
100045,2017-04-07 00:00:00.0,19,1886,15,1228.5,398.09,9634.59,,,,,,,,,,,,,,,,,,,100.0
100045,2017-04-26 00:00:00.0,,1905,16,0.0,0.0,9634.59,,,,,,,,,,,,,,,,,,,100.0
100060,2012-02-01 00:00:00.0,219,0,1,10387.0,35.51,35.51,,,,,,,,,,,,,,,,,,,100.0
100060,2012-09-07 00:00:00.0,545,219,2,1991.66667,145.14,180.65,,,,,,,,,,,,,,,,,,,100.0
100060,2014-03-06 00:00:00.0,15,764,3,20322.54545,250.05,430.7,,,,,,,,,,,,,,,,,,,100.0
100060,2014-03-21 00:00:00.0,4,779,4,-50344.0,-73.68,357.02,,,,,,,,,,,,,,,,,,,100.0
100060,2014-03-25 00:00:00.0,92,783,5,50280.0,70.08,427.1,,,,,,,,,,,,,,,,,,,100.0
100060,2014-06-25 00:00:00.0,6,875,6,79073.66667,129.93,557.03,,,,,,,,,,,,,,,,,,,100.0
100060,2014-07-01 00:00:00.0,27,881,7,2099.0,,557.03,,,,,,,,,,,,,,,,,,,100.0
100060,2014-07-28 00:00:00.0,261,908,8,5734.66667,3586.9,4143.93,,,,,,,,,,,,,,,,,,,100.0
100060,2015-04-15 00:00:00.0,86,1169,9,34156.0,209.86,4353.79,,,,,,,,,,,,,,,,,,,100.0
100060,2015-07-10 00:00:00.0,73,1255,10,13968.0,29.4,4383.19,,,,,,,,,,,,,,,,,,,100.0
100060,2015-09-21 00:00:00.0,30,1328,11,50328.0,95.04,4478.23,,,,,,,,,,,,,,,,,,,100.0
100060,2015-10-21 00:00:00.0,,1358,12,6063.6,230.26,4708.49,,,,,,,,,,,,,,,,,,,100.0
100061,2012-03-08 00:00:00.0,211,0,1,-97728.0,,,,,,,,,,,,,,,,,,,,,100.0
100061,2012-10-05 00:00:00.0,,211,2,6285.0,19.17,19.17,,,,,,,,,,,,,,,,,,,100.0
100062,2012-03-13 00:00:00.0,154,0,1,13579.5,482.72,482.72,,,,,,,,,,,,,,,,,,,100.0
100062,2012-08-14 00:00:00.0,3,154,2,12600.0,73.56,556.28,,,,,,,,,,,,,,,,,,,100.0
100062,2012-08-17 00:00:00.0,61,157,3,7319.5,327.63,883.91,,,,,,,,,,,,,,,,,,,100.0
100062,2012-10-17 00:00:00.0,34,218,4,2100.0,-15.93,867.98,,,,,,,,,,,,,,,,,,,100.0
100062,2012-11-20 00:00:00.0,14,252,5,-8336.0,-246.0,621.98,,,,,,,,,,,,,,,,,,,100.0
100062,2012-12-04 00:00:00.0,196,266,6,4200.0,180.64,802.62,,,,,,,,,,,,,,,,,,,100.0
100062,2013-06-18 00:00:00.0,22,462,7,2100.0,-15.93,786.69,,,,,,,,,,,,,,,,,,,100.0
100062,2013-07-10 00:00:00.0,42,484,8,31387.21622,3326.51,4113.2,,,,,,,,,,,,,,,,,,,100.0
100062,2013-08-21 00:00:00.0,70,526,9,2101.0,44.98,4158.18,,,,,,,,,,,,,,,,,,,100.0
100062,2013-10-30 00:00:00.0,363,596,10,115325.0,,4158.18,,,,,,,,,,,,,,,,,,,100.0
100062,2014-10-28 00:00:00.0,259,959,11,12606.0,37.2,4195.38,,,,,,,,,,,,,,,,,,,100.0
100062,2015-07-14 00:00:00.0,370,1218,12,8977.92857,271.01,4466.39,,,,,,,,,,,,,,,,,,,100.0
100062,2016-07-18 00:00:00.0,18,1588,13,20340.75,147.11,4613.5,,,,,,,,,,,,,,,,,,,100.0
100062,2016-08-05 00:00:00.0,231,1606,14,14425.25,132.58,4746.08,,,,,,,,,,,,,,,,,,,100.0
100062,2017-03-24 00:00:00.0,123,1837,15,21762.66667,71.17,4817.25,,,,,,,,,,,,,,,,,,,100.0
100062,2017-07-25 00:00:00.0,16,1960,16,12779.33333,100.46,4917.71,,,,,,,,,,,,,,,,,,,100.0
